t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0.3591391435631654,12.139212188590527,-12.62981956934565,-3.430867090942892,-8.121051251829849,9.811434683384142,3.32978106256428,0.9044322130807827,0.3659680980519098,0.18188084435428725,-0.12242990487334854,0.0483731829238308,-0.884307080542859,0.44431628399946216,6.817012503139491,6.899997297707181,6.899978233684803,6.899997676044468
0.38026497553746924,11.96764822438966,-12.422544848797617,-3.3605226957039402,-8.244201881161603,10.174899112959698,3.1944209199174574,0.9064690926033332,0.3661201927947015,0.1716431216543319,-0.12168988196179212,0.01949313843736394,-0.921051087378702,0.44548184816987957,6.8095722674148496,6.8999971939775495,6.8999689648739535,6.899997678771522
0.4013908075117731,11.793482600686001,-12.207591639781738,-3.293037896094563,-8.358414131844821,10.537753801396416,3.055545251686935,0.9085831656016333,0.36590922594113195,0.16106682109861067,-0.12101466315253756,-0.012349441672407932,-0.9614041228924222,0.44675180909922657,6.801577172209065,6.89999708379001,6.899952898518245,6.899997666824617
0.42251663948607693,11.616904148165,-11.984972823586856,-3.228486960517543,-8.4633652717663,10.899666334255176,2.9129931319368145,0.9107805253789945,0.3652989413515063,0.15011959546692774,-0.12041438906930356,-0.0473621892194914,-1.0056472856652467,0.44813386621789064,6.793625571919771,6.899996966684179,6.899921919498814,6.89999764074537
0.44364247146038077,11.438108515496507,-11.754708304033404,-3.166947557069945,-8.558701360564928,11.260274452398697,2.766581765403177,0.9130660709459576,0.3642501132422936,0.13876642879288173,-0.11990030579866023,-0.08547756611610262,-1.053799583096531,0.4496271988752191,6.784045799409946,6.899996842182077,6.899851764385944,6.899997600913023
0.4647683034346846,11.257298828634967,-11.516825637967484,-3.1085012155508642,-8.644026018169228,11.619151674628698,2.616137760327458,0.915441628911084,0.3627234236084057,0.12697185833986832,-0.11948426345085293,-0.12736549487562682,-1.1066399314234432,0.45125413027727906,6.75455948981044,6.8999967098054,6.899642721438543,6.899997547648929
0.48589413540898846,11.074686587393614,-11.271361392005327,-3.053233128804554,-8.718855946399948,11.975588791320002,2.46172347362362,0.9179093987643209,0.3606712957818701,0.11469350891224804,-0.11918033006044589,-0.1818339421402833,-1.1731903274781972,0.4532923696903232,6.678578109724107,6.899996569091833,6.898515411557365,6.8999974813401685
0.5070199673832924,10.890493501661808,-11.018367115406543,-3.0012271723335826,-8.782622674887618,12.328475420569662,2.3037679092668157,0.9205111755162614,0.3579482664588325,0.10181130123100872,-0.11902383471682464,-0.26916300114710384,-1.274823709657739,0.45638221089766123,6.858199712246502,6.899996419380137,5.904405888949282,6.899997402814351
0.5281457993575962,10.704953290738422,-10.75791781517225,-2.9525581585746195,-8.83338907515448,12.667765203568049,2.151963706455469,0.9233754587887693,0.3541815086043143,0.088019303584917,-0.11910425377764702,0.17056802534916818,-1.7423208067918494,0.4429826821610282,6.794617979419759,6.899996259607299,6.898202367007246,6.8999973127823395
0.5492716313319,10.518340597373056,-10.49030073599174,-2.9070961348972406,-8.873573154245028,13.014735087891781,1.982136853522269,0.9247463308966063,0.3540006205690884,0.06914106338399939,-0.12143845142447614,0.14045280537374352,-1.7887538805391727,0.4444379206909825,6.658054510740779,6.89999608886009,6.899608310961948,6.899997206601757
0.5703974633062039,10.330878981904782,-10.215353629334862,-2.865221844779654,-8.895002082769487,13.35818984866661,1.8109977564378714,0.9259211392164323,0.35333529294405946,0.04981694610478538,-0.1238647915806933,0.04899662523309171,-1.8960347231430879,0.44783144801627367,6.702360365625319,6.899995908221747,6.899840615262197,6.899997079591344
0.5915232952805077,10.14296466249311,-9.93315075511108,-2.8269630104713057,-8.897420898279355,13.699718114386199,1.6364051853841524,0.9271255042517971,0.35149496848991646,0.029531134991774212,-0.12656025663136947,-0.021564918702589017,-1.98421098504385,0.4506058009628878,6.711488100318879,6.899995717933339,6.89991596118586,6.899996926033702
0.6126491272548116,9.954999243591402,-9.64373281213123,-2.7923925894830006,-8.879888120905017,14.037554709468655,1.4587051404248825,0.9282125185812576,0.3486912200640062,0.008453323515012493,-0.12947777693940363,-0.0871191345308008,-2.068931597253194,0.453252980328175,6.718565134793644,6.89999551846148,6.899948775410954,6.899996738965322
0.6337749592291154,9.767404219198546,-9.347177790008896,-2.7615762297863315,-8.841646795465286,14.37049301878078,1.2780718296719007,0.9291051505672276,0.34496145515641297,-0.013378703662016045,-0.13261306095043987,-0.14859430769934795,-2.1510946922296914,0.4558011978838658,6.195985691748281,6.899995310797752,6.899965665129332,6.899996510020436
0.6549007912034193,9.580617074621404,-9.043589169106228,-2.7345758990615914,-8.783140767429222,14.69102903170737,1.1023373203539193,0.9297291992732359,0.34033331185764976,-0.03593264005486867,-0.13596212059887564,-0.44336670473333695,-2.4680388535455458,0.4656912028808989,5.982449923645978,6.8999950969843145,6.8999753737753045,6.899996228163086
0.6760266231777231,9.395065918562036,-8.733228958252758,-2.7112881060527902,-8.703645695661772,15.001838092573156,0.9275885798571905,0.9307174396012688,0.3321374134412553,-0.06118556541031209,-0.14037846273655033,-0.830271234609028,-2.8836048151509526,0.47858123861937196,6.896173545886608,6.899994872468987,6.899981443118418,6.899995878074201
0.697152455152027,9.211194162031612,-8.416302647403347,-2.691692025573444,-8.596776214333907,15.311945167284206,0.736602238997916,0.9319963231708662,0.3192254131687167,-0.08993612280517894,-0.146251437593847,-0.8028228045400073,-2.8937181951022195,0.478634748669864,6.899264429516096,6.8999946189031,6.899985465950875,6.899995439542365
0.7182782871263308,9.0295801122069,-8.092825066599547,-2.6761306904404782,-8.46209800342945,15.605396804106551,0.5413757504645231,0.9322130343965753,0.3062389692879276,-0.11873607877283235,-0.15198123498806515,-0.7738855695048357,-2.9021676853750824,0.4786448898076491,6.899734819332898,6.89999431698172,6.899988247766561,6.89999488455869
